1572855737787,25.0334733,121.5595226,false,fused,true
1572855737792,25.0334733,121.5595226,false,fused,true
1572855742806,25.0334733,121.5595226,false,fused,false
1572855747802,25.0333658,121.5596567,false,network,false
1572855807808,25.0334639,121.5595547,false,network,false
1572855877790,25.0333419,121.5594802,false,fused,false
1572855882791,25.0333419,121.5594802,false,fused,false
1572855887802,25.0333419,121.5594802,false,fused,false
1572855892794,25.0333419,121.5594802,false,fused,false
1572855897799,25.0333419,121.5594802,false,fused,false
1572855902800,25.0333419,121.5594802,false,fused,false
1572857085790,25.0334599,121.5594261,false,fused,false
1572857090780,25.0334599,121.5594261,false,fused,false
1572857095789,25.0334599,121.5594261,false,fused,false
1572857100787,25.0334599,121.5594261,false,fused,false
1572857105781,25.0334599,121.5594261,false,fused,false
1572857110785,25.0334194,121.5595687,false,fused,false
1572857115782,25.0334194,121.5595687,false,fused,false
1572857120781,25.0334194,121.5595687,false,fused,false
1572857125769,25.0334194,121.5595687,false,fused,false
1572857130781,25.0334194,121.5595687,false,fused,false
1572857135766,25.0334194,121.5595687,false,fused,false
1572857140783,25.0334194,121.5595687,false,fused,false
1572857145782,25.0334194,121.5595687,false,fused,false
1572857150785,25.0334194,121.5595687,false,fused,false
1572857155781,25.0334668,121.5595533,false,network,false
1572857205783,25.0334645,121.5595556,false,network,false
1572857235792,25.0334957,121.5594256,false,fused,false
1572857240780,25.0334957,121.5594256,false,fused,false
1572857245780,25.0334957,121.5594256,false,fused,false
1572857250781,25.0334957,121.5594256,false,fused,false
1572857255783,25.0334574,121.5594564,false,fused,false
1572857260779,25.0334574,121.5594564,false,fused,false
1572857265780,25.0334574,121.5594564,false,fused,false
1572857270788,25.0334574,121.5594564,false,fused,false
1572857275782,25.0334574,121.5594564,false,fused,false
1572857280786,25.0334106,121.5596324,false,fused,false
1572857285781,25.0334106,121.5596324,false,fused,false
1572857290781,25.0334106,121.5596324,false,fused,false
1572857295782,25.0334106,121.5596324,false,fused,false
1572857300784,25.0334106,121.5596324,false,fused,false
1572857305783,25.0334866,121.559489,false,fused,false
1572857310782,25.0334866,121.559489,false,fused,false
1572857315784,25.0334866,121.559489,false,fused,false
1572857320777,25.0334866,121.559489,false,fused,false
1572857325784,25.0334866,121.559489,false,fused,false
1572857330785,25.0334866,121.559489,false,fused,false
1572857335781,25.0334866,121.559489,false,fused,false
