1571856926482,25.0482186968944,121.52805122184893,false
1571857097076,25.04642,121.5306406,false
1571857117085,25.0456436,121.5305692,false
1571857152098,25.048291,121.5212868,false
1571857157689,25.0487288,121.5175156,false
1571857177835,25.0503463,121.5103508,false
1571857259709,25.0548521,121.4963563,false
1571857280062,25.0555884,121.4937045,false
1571857299931,25.0556946,121.4929634,false
1571857320252,25.0556863,121.4930659,false
1571857340580,25.05704,121.4915209,false
1571857360826,25.057675,121.4906024,false
1571857380820,25.0593736,121.4884743,false
1571857400821,25.0597923,121.4880486,false
1571857421094,25.0598942,121.4877438,false
1571857443776,25.0619901,121.4860816,false
1571857461323,25.0616036,121.4861108,false
1571857481115,25.0615909,121.4862474,false
1571857501396,25.0615647,121.4848301,false
1571857521605,25.0615014,121.4820019,false
1571857562235,25.0617648,121.4660509,false
1571857597269,25.0602858,121.4584813,false
1571857603378,25.0518344,121.5534162,false
1571857623045,25.0569186,121.4434554,false
1571857683440,25.0471318,121.4346455,false
1571857704376,25.0464472,121.4341923,false
1571857724784,25.0432661,121.4321441,false
1571857744862,25.0398462,121.4298837,false
1571857765555,25.0387036,121.4283544,false
1571857785402,25.0140047,121.4274082,false
1571857805783,25.0383696,121.428229,false
