1573767658432,25.04293527,121.50911804,false,gps,true
1573767658438,25.04293527,121.50911804,false,gps,true
1573767663432,25.04293527,121.50911804,false,gps,false
1573767668432,25.04282114,121.50910981,false,gps,false
1573767673432,25.04282114,121.50910981,false,gps,false
1573767678432,25.04282114,121.50910981,false,gps,false
1573767683432,25.04274054,121.50898528,false,gps,false
1573767688432,25.0427172,121.50917649,false,gps,false
1573767693432,25.0427172,121.50917649,false,gps,false
1573767698432,25.04293527,121.50911804,false,gps,true
1573767698467,25.04286737,121.50994137,false,gps,false
1573767703432,25.04286961,121.51014059,false,gps,false
1573767708432,25.04286737,121.50994137,false,gps,true
1573767708463,25.04246733,121.50957383,false,gps,false
1573767713432,25.04246733,121.50957383,false,gps,false
1573767718433,25.04246733,121.50957383,false,gps,true
1573767718463,25.04220837,121.50930565,false,gps,false
1573767723432,25.04220837,121.50930565,false,gps,true
1573767723461,25.04195647,121.5087828,false,gps,false
1573767728433,25.04207522,121.50862615,false,gps,false
1573767733431,25.04207522,121.50862615,false,gps,false
1573767738432,25.04207522,121.50862615,false,gps,false
1573767743432,25.04216704,121.50868473,false,gps,false
1573767748431,25.04216704,121.50868473,false,gps,false
1573767753432,25.04216704,121.50868473,false,gps,false
1573767758432,25.04216704,121.50868473,false,gps,false
1573767763433,25.04216704,121.50868473,false,gps,false
1573767768431,25.04216704,121.50868473,false,gps,false
1573767773432,25.04216704,121.50868473,false,gps,false
1573767778432,25.04216704,121.50868473,false,gps,false
1573767783432,25.04216704,121.50868473,false,gps,false
1573767788432,25.04216704,121.50868473,false,gps,false
1573767793432,25.04216704,121.50868473,false,gps,false
1573767798431,25.04216704,121.50868473,false,gps,false
1573767803434,25.04195647,121.5087828,false,gps,true
1573767803462,25.04235002,121.5077801,false,gps,false
1573767808432,25.04235002,121.5077801,false,gps,false
1573767813432,25.04235002,121.5077801,false,gps,true
1573767813470,25.04263339,121.50692078,false,gps,false
1573767818433,25.04263339,121.50692078,false,gps,true
1573767818463,25.04272258,121.5065521,false,gps,false
1573767823434,25.04274913,121.50634421,false,gps,false
1573767828432,25.04274913,121.50634421,false,gps,false
1573767833431,25.04274913,121.50634421,false,gps,false
1573767838432,25.04274913,121.50634421,false,gps,false
1573767843432,25.04274913,121.50634421,false,gps,false
1573767848432,25.04274913,121.50634421,false,gps,false
1573767853432,25.04274913,121.50634421,false,gps,false
1573767858431,25.04274913,121.50634421,false,gps,false
1573767863431,25.04272258,121.5065521,false,gps,true
1573767863460,25.04261513,121.50502087,false,gps,false
1573767868432,25.04261513,121.50502087,false,gps,true
1573767868465,25.04324286,121.50373512,false,gps,false
1573767873433,25.04324286,121.50373512,false,gps,true
1573767873464,25.04341936,121.50309613,false,gps,false
1573767878432,25.04341936,121.50309613,false,gps,false
1573767883432,25.04341936,121.50309613,false,gps,true
1573767883462,25.0433108,121.50263843,false,gps,false
1573767888432,25.0433108,121.50263843,false,gps,true
1573767888464,25.0428272,121.50245369,false,gps,false
1573767893431,25.0428272,121.50245369,false,gps,false
1573767898431,25.0428272,121.50245369,false,gps,true
1573767898454,25.0419749,121.50228155,false,gps,false
1573767903433,25.0419749,121.50228155,false,gps,true
1573767903463,25.04141645,121.5022585,false,gps,false
1573767908432,25.04141645,121.5022585,false,gps,true
1573767908463,25.04080836,121.50218214,false,gps,false
1573767913431,25.04080836,121.50218214,false,gps,true
1573767913462,25.04019978,121.50211167,false,gps,false
1573767918432,25.04019978,121.50211167,false,gps,true
1573767918471,25.0395971,121.50186234,false,gps,false
1573767923433,25.0395971,121.50186234,false,gps,false
1573767928431,25.0395971,121.50186234,false,gps,true
1573767928468,25.03860529,121.50159113,false,gps,false
1573767933432,25.03860529,121.50159113,false,gps,true
1573767933468,25.03802799,121.50154976,false,gps,false
1573767938432,25.03802799,121.50154976,false,gps,true
1573767938461,25.03747304,121.50141653,false,gps,false
1573767943432,25.03747304,121.50141653,false,gps,true
1573767943468,25.03694789,121.50138337,false,gps,false
1573767948433,25.03694789,121.50138337,false,gps,true
1573767948473,25.03630987,121.501308,false,gps,false
1573767953433,25.03630987,121.501308,false,gps,false
1573767958432,25.03630987,121.501308,false,gps,true
1573767958461,25.03566831,121.50137325,false,gps,false
1573767963432,25.03551058,121.50131994,false,gps,false
1573767968432,25.03551058,121.50131994,false,gps,false
1573767973431,25.03551058,121.50131994,false,gps,false
1573767978431,25.03551058,121.50131994,false,gps,false
1573767983432,25.03551058,121.50131994,false,gps,false
1573767988432,25.03566831,121.50137325,false,gps,true
1573767988442,25.03540099,121.50125126,false,gps,false
1573767993432,25.03540099,121.50125126,false,gps,false
1573767998432,25.03540099,121.50125126,false,gps,true
1573767998463,25.03530244,121.50065877,false,gps,false
1573768003434,25.03530244,121.50065877,false,gps,true
1573768003461,25.03533303,121.50009807,false,gps,false
1573768008432,25.03533303,121.50009807,false,gps,true
1573768008464,25.03534862,121.49972308,false,gps,false
1573768013431,25.03542864,121.49960471,false,gps,false
1573768018432,25.03542864,121.49960471,false,gps,false
1573768023432,25.03533477,121.49964501,false,gps,false
1573768028432,25.03533477,121.49964501,false,gps,false
1573768033432,25.03533477,121.49964501,false,gps,false
1573768038432,25.03533477,121.49964501,false,gps,false
1573768043431,25.03534862,121.49972308,false,gps,true
1573768043460,25.03536175,121.49923667,false,gps,false
1573768048431,25.03536175,121.49923667,false,gps,true
1573768048462,25.03528745,121.49848029,false,gps,false
1573768053431,25.03528745,121.49848029,false,gps,true
1573768053461,25.03531752,121.49783968,false,gps,false
1573768058432,25.03531752,121.49783968,false,gps,false
1573768063432,25.03531752,121.49783968,false,gps,true
1573768063463,25.0353413,121.49665127,false,gps,false
1573768068432,25.0353413,121.49665127,false,gps,true
1573768068461,25.03539846,121.49558043,false,gps,false
1573768073432,25.03539846,121.49558043,false,gps,false
1573768078431,25.03539846,121.49558043,false,gps,true
1573768078461,25.03540951,121.49386874,false,gps,false
1573768083432,25.03540951,121.49386874,false,gps,true
1573768083461,25.03542528,121.49281514,false,gps,false
1573768088432,25.03542528,121.49281514,false,gps,true
1573768088465,25.0354652,121.49173014,false,gps,false
1573768093432,25.0354652,121.49173014,false,gps,true
1573768093466,25.035479,121.49059188,false,gps,false
1573768098432,25.035479,121.49059188,false,gps,true
1573768098466,25.03554668,121.48945989,false,gps,false
1573768103432,25.03554668,121.48945989,false,gps,true
1573768103465,25.03555648,121.48798549,false,gps,false
1573768108432,25.03555648,121.48798549,false,gps,false
1573768113432,25.03555648,121.48798549,false,gps,true
1573768113478,25.03575558,121.48574496,false,gps,false
1573768118431,25.03575558,121.48574496,false,gps,true
1573768118462,25.03587849,121.48449832,false,gps,false
1573768123432,25.03587849,121.48449832,false,gps,true
1573768123462,25.03579998,121.48333849,false,gps,false
1573768128433,25.03579998,121.48333849,false,gps,true
1573768128463,25.03584699,121.4822166,false,gps,false
1573768133432,25.03584699,121.4822166,false,gps,true
1573768133462,25.03589887,121.48112735,false,gps,false
1573768138432,25.03589887,121.48112735,false,gps,true
1573768138472,25.03597052,121.48023273,false,gps,false
1573768143432,25.03597052,121.48023273,false,gps,true
1573768143471,25.03620103,121.47961476,false,gps,false
1573768148432,25.03620103,121.47961476,false,gps,true
1573768148461,25.03655544,121.47902219,false,gps,false
1573768153431,25.03655544,121.47902219,false,gps,true
1573768153458,25.03703826,121.47851419,false,gps,false
1573768158432,25.03703826,121.47851419,false,gps,true
1573768158474,25.03737844,121.47777379,false,gps,false
1573768163432,25.03737844,121.47777379,false,gps,false
1573768168434,25.03737844,121.47777379,false,gps,true
1573768168464,25.03746933,121.47730803,false,gps,false
1573768173432,25.03746933,121.47730803,false,gps,false
1573768178432,25.0374556,121.47745727,false,gps,false
