1572926472745,24.94402465,121.3239495,false,gps
1572926477745,24.94276111,121.32381982,false,gps
1572926487746,24.94159331,121.32375839,false,gps
1572926492744,24.94059602,121.32399386,false,gps
1572926497744,24.93978776,121.32457223,false,gps
1572926502744,24.93922249,121.32544933,false,gps
1572926507744,24.93897922,121.32653901,false,gps
1572926517744,24.93907996,121.32772184,false,gps
1572926522744,24.93930736,121.32890447,false,gps
1572926527744,24.93935379,121.33008202,false,gps
1572926532744,24.93924068,121.33128605,false,gps
1572926537744,24.9390159,121.33255342,false,gps
1572926547745,24.93869332,121.33386505,false,gps
1572926552745,24.93829964,121.33520968,false,gps
1572926557745,24.93784096,121.33658105,false,gps
1572926562745,24.93734228,121.33795592,false,gps
1572926567744,24.93684707,121.33935893,false,gps
1572926577745,24.93634772,121.34075804,false,gps
1572926582744,24.93588738,121.34210666,false,gps
1572926587745,24.93548729,121.34346977,false,gps
1572926592746,24.93513836,121.34485963,false,gps
1572926597745,24.93486488,121.3462705,false,gps
1572926607745,24.9346969,121.34763559,false,gps
1572926612745,24.93461621,121.34897855,false,gps
1572926617746,24.93465823,121.35027217,false,gps
1572926622746,24.93480087,121.3515642,false,gps
1572926627744,24.93504401,121.35288562,false,gps
1572926637745,24.93540154,121.35418962,false,gps
1572926642744,24.93587125,121.35547357,false,gps
1572926647746,24.93645148,121.35671874,false,gps
1572926652746,24.93714222,121.35790331,false,gps
1572926657745,24.93794437,121.35902885,false,gps
1572926667745,24.93883693,121.36011412,false,gps
1572926672746,24.93974745,121.36114686,false,gps
1572926677745,24.94068264,121.36215963,false,gps
1572926682745,24.94160253,121.36307089,false,gps
1572926687745,24.94248922,121.36398648,false,gps
1572926697744,24.94339912,121.36492019,false,gps
1572926702745,24.94429719,121.36593133,false,gps
1572926707745,24.94518646,121.36701013,false,gps
1572926712745,24.94604853,121.36813398,false,gps
1572926717745,24.94687453,121.36933511,false,gps
1572926727744,24.94762627,121.37056893,false,gps
1572926732745,24.94831594,121.37186947,false,gps
1572926737745,24.94894775,121.37319316,false,gps
1572926742745,24.94952155,121.37455615,false,gps
1572926747743,24.95003556,121.37594124,false,gps
1572926757745,24.95044967,121.37730264,false,gps
1572926762746,24.95080497,121.37867265,false,gps
1572926767745,24.95110672,121.38004943,false,gps
1572926772744,24.95134795,121.38142499,false,gps
1572926777745,24.95154128,121.38280948,false,gps
1572926787745,24.95167787,121.38423943,false,gps
1572926792745,24.95173643,121.38563276,false,gps
1572926797745,24.95175028,121.38701892,false,gps
1572926802745,24.95170952,121.38842921,false,gps
1572926807745,24.95164081,121.38976244,false,gps
1572926817745,24.95155939,121.39108179,false,gps
1572926822745,24.95145107,121.39241729,false,gps
1572926827745,24.95132142,121.39374659,false,gps
1572926832745,24.95120267,121.39506707,false,gps
1572926837745,24.95108601,121.39640332,false,gps
1572926847746,24.95096809,121.39776573,false,gps
1572926852744,24.95084493,121.39909066,false,gps
1572926857745,24.95073274,121.40035695,false,gps
1572926862744,24.95062182,121.40155467,false,gps
1572926867744,24.95052864,121.40273548,false,gps
1572926877744,24.9504182,121.4039052,false,gps
1572926882745,24.95030682,121.40507712,false,gps
1572926887745,24.95017321,121.40624778,false,gps
1572926892745,24.95007009,121.40743204,false,gps
1572926897745,24.94998907,121.4086343,false,gps
1572926907745,24.9499728,121.40984126,false,gps
1572926912744,24.95005423,121.41112103,false,gps
1572926917745,24.95027158,121.41242446,false,gps
1572926922744,24.95063375,121.41373028,false,gps
1572926927744,24.95114301,121.41493566,false,gps
1572926937746,24.95179882,121.41605439,false,gps
1572926942744,24.95260331,121.41705471,false,gps
1572926947745,24.95354037,121.41794932,false,gps
1572926952745,24.95449837,121.41876131,false,gps
1572926957744,24.95547719,121.41959905,false,gps
1572926967745,24.9564216,121.42051757,false,gps
1572926972744,24.95719,121.42151084,false,gps
1572926977744,24.95782774,121.42254885,false,gps
1572926982744,24.95837265,121.42365724,false,gps
1572926987745,24.95881466,121.42485682,false,gps
1572926997745,24.95912303,121.42613417,false,gps
1572927002745,24.95931437,121.42736422,false,gps
1572927007744,24.95931957,121.42839475,false,gps
1572927012744,24.95905204,121.42925796,false,gps
1572927017744,24.95867178,121.43010033,false,gps
1572927027745,24.95855253,121.43097397,false,gps
1572927032745,24.95897703,121.43174425,false,gps
1572927037745,24.95981802,121.4321618,false,gps
1572927042744,24.96085734,121.4322825,false,gps
1572927047745,24.96198875,121.43244498,false,gps
1572927057745,24.96309757,121.43258571,false,gps
1572927062745,24.96411687,121.43268258,false,gps
1572927067746,24.96518025,121.4326144,false,gps
1572927072744,24.96627204,121.43264232,false,gps
1572927077744,24.96729217,121.43280491,false,gps
1572927087745,24.96821386,121.43320564,false,gps
1572927092744,24.96911954,121.43361393,false,gps
1572927097745,24.97002556,121.43383246,false,gps
1572927102745,24.97082927,121.43338152,false,gps
1572927107746,24.97159075,121.43278967,false,gps
1572927117745,24.97241674,121.43228465,false,gps
1572927122746,24.97329739,121.43240633,false,gps
1572927127745,24.97390204,121.43313831,false,gps
1572927132745,24.97443203,121.43396959,false,gps
1572927137745,24.97501478,121.43476033,false,gps
1572927147744,24.97569629,121.43553118,false,gps
1572927152744,24.97646254,121.43621316,false,gps
1572927157745,24.97731659,121.43677658,false,gps
1572927162745,24.97812217,121.4372776,false,gps
