1572461375,25.03058787343412,121.47292244363004,false,,,0.0,0,00263996
1572461385,25.030704403775694,121.47288894318113,false,1.334393113581404,13.34393113581404,13.0
1572461386,25.030704187122165,121.472912662747,false,2.394025106233412,2.394025106233412,15.0
1572461389,25.03064842381752,121.47296326466517,false,2.6716244681745063,8.014873404523518,23.0
1572461390,25.030648940585138,121.47288253457542,false,8.14791130895672,8.14791130895672,31.0
1572461391,25.030643269205974,121.47285878076006,false,2.4783111731526786,2.4783111731526786,33.0
1572461392,25.03066264149161,121.47286975185138,false,2.4147622133544493,2.4147622133544493,35.0
1572461419,25.030432872868033,121.47261708407844,false,1.3344125683691244,36.02913934596636,71.0
1572461420,25.030372386358653,121.47257346166448,false,8.017298406165041,8.017298406165041,79.0
1572461421,25.03033214220766,121.47252137283694,false,6.892791428954604,6.892791428954604,85.0
1572461422,25.030238671807076,121.47248418842037,false,11.013186531224596,11.013186531224596,96.0
1572461423,25.03018748568893,121.47245216692694,false,6.5264149898367885,6.5264149898367885,102.0
1572461424,25.030121633251838,121.47241096537861,false,8.396671315856578,8.396671315856578,110.0
1572461425,25.030058775799635,121.47237543542816,false,7.832054664519165,7.832054664519165,117.0
1572461426,25.03000783265408,121.47232808294108,false,7.394907006131523,7.394907006131523,124.0
1572461427,25.02993488923839,121.47227847296917,false,9.505721988129588,9.505721988129588,133.0
1572461428,25.029842097606817,121.47222386665142,false,11.663098545915325,11.663098545915325,144.0
1572461429,25.02977866267305,121.47215325822006,false,10.007993426080445,10.007993426080445,154.0
1572461430,25.029709356219506,121.47207980504712,false,10.67230419690788,10.67230419690788,164.0
1572461431,25.02962351053606,121.47200426059861,false,12.188518338296246,12.188518338296246,176.0
1572461432,25.02953430609788,121.47192388409657,false,12.784711074173053,12.784711074173053,188.0
1572461433,25.02945259458875,121.47183625655232,false,12.654747495042542,12.654747495042542,200.0
1572461434,25.029361538917037,121.47175758801413,false,12.836537112152024,12.836537112152024,212.0
1572461435,25.029268886100162,121.47167325829572,false,13.333274654339634,13.333274654339634,225.0
1572461436,25.029162195478076,121.4715933239563,false,14.309430988842161,14.309430988842161,239.0
1572461437,25.02907162988214,121.47150297999873,false,13.556704646118893,13.556704646118893,252.0
1572461438,25.02898150516096,121.47140159819047,false,14.295543595442211,14.295543595442211,266.0
1572461439,25.02886639127198,121.47137959459758,false,12.943502586426723,12.943502586426723,278.0
1572461440,25.028743911083378,121.47130428994669,false,15.551238487720592,15.551238487720592,293.0
1572461441,25.028626557935148,121.47123075976322,false,14.968710622435054,14.968710622435054,307.0
