1571865426905,22.9974034,120.1833294,false
1571865458415,22.9973844,120.1831868,false
1571865473483,22.9971181,120.1822856,false
1571865492550,22.9970235,120.1822802,false
1571865507587,22.996834,120.1837601,false
1571865521807,22.9967476,120.1842913,false
1571865536887,22.9965898,120.1851294,false
1571865551786,22.9968277,120.1865946,false
1571865566850,22.9976336,120.186649,false
1571865580803,22.9992888,120.1868925,false
1571865595731,23.0006464,120.1870788,false
1571865610783,23.0019688,120.1871028,false
1571865624748,23.0047631,120.1867973,false
1571865639823,23.0061327,120.1865233,false
1571865646041,23.0065403,120.1864472,false
1571865658284,23.0071863,120.1862676,false
1571865673307,23.008425,120.1858835,false
1571865687967,23.0110764,120.1850731,false
1571865703034,23.0111879,120.1850286,false
1571865734376,23.0112774,120.1850004,false
1571865749410,23.0131272,120.1834295,false
1571865758008,23.0143034,120.1823362,false
1571865773052,23.0155479,120.1811999,false
1571865788104,23.0167787,120.1800574,false
1571865803197,23.0184692,120.1784722,false
1571865818286,23.0189974,120.1779834,false
1571865833351,23.0212207,120.1759301,false
1571865841723,23.0223756,120.1748642,false
1571865856778,23.0235023,120.1738263,false
1571865871861,23.0259156,120.1715946,false
1571865886946,23.026911,120.1706721,false
1571865899283,23.0271843,120.1704153,false
1571865923678,23.0279467,120.169695,false
1571865938219,23.0290096,120.1687098,false
1571865953283,23.0314589,120.1664689,false
1571865968356,23.0327198,120.1653101,false
1571865983410,23.0338016,120.164168,false
1571865998477,23.0358739,120.1619317,false
1571866013562,23.0369447,120.1609924,false
1571866028694,23.0392109,120.1593653,false
1571866043802,23.0401212,120.1586509,false
1571866086955,23.0402116,120.1585809,false
1571866102012,23.0406703,120.1589687,false
1571866116986,23.0422126,120.1613342,false
1571866132034,23.0431513,120.1627139,false
1571866147020,23.0448185,120.1651425,false
1571866160755,23.0456811,120.1664002,false
1571866175106,23.0465126,120.1676352,false
1571866190161,23.0482436,120.1701672,false
1571866205228,23.0489551,120.1712378,false
1571866220237,23.0495788,120.1721509,false
1571866233763,23.0505371,120.17356,false
1571866246443,23.0508704,120.173687,false
1571866261480,23.0516493,120.1738776,false
1571866275770,23.0524198,120.1750816,false
1571866290814,23.0526085,120.1759351,false
1571866297387,23.0528191,120.1762084,false
1571866312458,23.0534491,120.1763132,false
1571866318854,23.0536366,120.176315,false
